지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),지면온도(°C)
119,수원,2018-01-09 06:00,-4.8,,2.4,290,63,,,0,,-.6
119,수원,2018-01-09 07:00,-5.2,,1.8,290,65,,,0,,-.8
119,수원,2018-01-09 08:00,-5.1,,1.9,320,71,0,0,0,,-1
119,수원,2018-01-09 09:00,-3.7,,2.6,320,70,.4,.19,2,Sc,-1
119,수원,2018-01-09 10:00,-2.4,,3.4,290,57,1,.64,0,,-.8
119,수원,2018-01-09 11:00,-2.1,,5.5,290,51,1,.98,2,Sc,-.5
119,수원,2018-01-09 12:00,-.5,,4,290,49,1,1.44,4,Sc,-.2
119,수원,2018-01-09 13:00,-.9,,4.6,290,54,1,1.37,6,Sc,-.2
119,수원,2018-01-09 14:00,.4,,3.5,290,54,1,1.31,7,Sc,-.2
119,수원,2018-01-09 15:00,-1.4,,3.3,290,59,.4,.65,9,Sc,-.2
119,수원,2018-01-09 16:00,-2,,4.3,290,61,.2,.35,5,Sc,-.3
119,수원,2018-01-09 17:00,-2.3,,3.4,270,59,1,.37,1,Sc,-.6
119,수원,2018-01-09 18:00,-3.2,0,1.5,290,62,.3,.02,1,Sc,-1
119,수원,2018-01-09 19:00,-3.9,,1.5,200,66,,,,,-1.4
119,수원,2018-01-09 20:00,-3.7,,.5,180,65,,,,,-1.2
119,수원,2018-01-09 21:00,-3.2,,1.2,230,60,,,9,Sc,-1.2
119,수원,2018-01-09 22:00,-3.7,,1.8,200,73,,,10,ScAs,-1.1
119,수원,2018-01-09 23:00,-4.3,,.2,0,92,,,10,StNs,-1.1
119,수원,2018-01-10 00:00,-4.3,.5,1.2,340,96,,,10,,-1
119,수원,2018-01-10 01:00,-4.6,,1.4,360,95,,,10,StNs,-1
119,수원,2018-01-10 02:00,-4.8,,2.8,360,91,,,10,StAs,-1
119,수원,2018-01-10 03:00,-5.3,.5,2.2,340,82,,,8,Sc,-1.2
119,수원,2018-01-10 04:00,-6.2,,1.6,320,79,,,1,Sc,-1.5
119,수원,2018-01-10 05:00,-7.1,,1.5,290,72,,,3,Sc,-1.8
119,수원,2018-01-10 06:00,-7.5,0,1.4,290,73,,,0,,-2
119,수원,2018-01-10 07:00,-7.5,,1.5,320,78,,,0,,-2.2
119,수원,2018-01-10 08:00,-7.7,,1.2,290,75,0,0,0,,-2.4
119,수원,2018-01-10 09:00,-6,,1.6,290,67,.8,.24,0,,-2.3
119,수원,2018-01-10 10:00,-4.7,,3.3,320,53,1,.74,2,Sc,-1.8
119,수원,2018-01-10 11:00,-3.8,,4.4,320,48,1,1.15,0,,-1.1
119,수원,2018-01-10 12:00,-3.4,,4.9,320,44,1,1.41,1,Sc,-.7
119,수원,2018-01-10 13:00,-3.1,,5.4,290,43,1,1.57,2,Sc,-.9
119,수원,2018-01-10 14:00,-3.4,,5.7,320,42,1,1.49,3,Sc,-.5
119,수원,2018-01-10 15:00,-3.8,,5.7,320,41,1,1.26,2,Sc,-.6
119,수원,2018-01-10 16:00,-5.4,,3.7,290,43,1,.8,1,Sc,-1.1
119,수원,2018-01-10 17:00,-6,,5.7,320,37,1,.41,0,,-1.6
119,수원,2018-01-10 18:00,-7.1,,3.8,290,37,.3,.03,0,,-2
119,수원,2018-01-10 19:00,-7.7,,5.2,320,34,,,,,-2.3
119,수원,2018-01-10 20:00,-8.2,,2.7,320,40,,,,,-2.6
119,수원,2018-01-10 21:00,-8.8,,2.2,270,44,,,0,,-2.8
119,수원,2018-01-10 22:00,-9.2,,1.9,290,47,,,,,-3.1
119,수원,2018-01-10 23:00,-9.4,,2.4,320,50,,,,,-3.3
119,수원,2018-01-11 00:00,-10,,1.8,290,55,,,0,,-3.4
119,수원,2018-01-11 01:00,-9.8,,3.5,320,53,,,,,-3.5
119,수원,2018-01-11 02:00,-10.3,,3.1,320,56,,,,,-3.6
119,수원,2018-01-11 03:00,-10.6,,2.3,320,56,,,0,,-3.8
119,수원,2018-01-11 04:00,-10.6,,3,320,54,,,0,,-3.9
119,수원,2018-01-11 05:00,-11.1,,1.7,290,57,,,0,,-4
119,수원,2018-01-11 06:00,-11.2,,1.1,360,59,,,0,,-4.2
119,수원,2018-01-11 07:00,-11.6,,1.4,290,60,,,0,,-4.4
119,수원,2018-01-11 08:00,-11.7,,1.4,320,58,0,0,0,,-4.6
119,수원,2018-01-11 09:00,-9.6,,1.2,320,55,1,.24,0,,-4.4
119,수원,2018-01-11 10:00,-9,,3.1,290,47,1,.74,0,,-3.8
119,수원,2018-01-11 11:00,-7.7,,2.6,290,42,1,1.15,0,,-2.7
119,수원,2018-01-11 12:00,-7.3,,3.2,320,41,1,1.47,0,,-1.8
119,수원,2018-01-11 13:00,-7.4,,4.3,250,45,1,1.47,3,Sc,-2.1
119,수원,2018-01-11 14:00,-6.9,,3.7,250,49,1,1.37,4,Sc,-1.5
119,수원,2018-01-11 15:00,-8,,4.3,270,49,1,1.15,3,Sc,-1.8
119,수원,2018-01-11 16:00,-8.9,,4.2,270,50,1,.73,2,Sc,-2.5
119,수원,2018-01-11 17:00,-9.4,,3.3,290,49,1,.35,2,Sc,-3
119,수원,2018-01-11 18:00,-10.2,,2.8,290,53,0,.01,1,Sc,-3.5
119,수원,2018-01-11 19:00,-10.4,,2.6,320,53,,,,,-3.9
119,수원,2018-01-11 20:00,-10.6,,2.9,320,56,,,,,-4.2
119,수원,2018-01-11 21:00,-11,,2.9,290,56,,,1,Sc,-4.5
119,수원,2018-01-11 22:00,-12,,3.2,320,56,,,,,-4.7
119,수원,2018-01-11 23:00,-12.5,,3.2,340,50,,,,,-5
119,수원,2018-01-12 00:00,-13.2,,1.8,320,54,,,0,,-5.3
119,수원,2018-01-12 01:00,-13.4,,1.8,290,54,,,,,-5.5
119,수원,2018-01-12 02:00,-13.5,,1.3,320,53,,,,,-5.7
119,수원,2018-01-12 03:00,-13.7,,.9,270,55,,,0,,-5.9
119,수원,2018-01-12 04:00,-13.8,,1.4,290,53,,,0,,-6
119,수원,2018-01-12 05:00,-13.9,,.8,320,56,,,0,,-6.2
119,수원,2018-01-12 06:00,-13.7,,2.9,320,51,,,0,,-6.2
119,수원,2018-01-12 07:00,-14,,1,360,51,,,0,,-6.4
119,수원,2018-01-12 08:00,-14,,1.4,360,51,0,0,0,,-6.5
119,수원,2018-01-12 09:00,-11.7,,1.4,340,47,1,.26,0,,-6.4
119,수원,2018-01-12 10:00,-9.7,,2.4,320,44,1,.78,0,,-5.5
119,수원,2018-01-12 11:00,-9.4,,2.2,250,38,1,1.24,0,,-4.1
119,수원,2018-01-12 12:00,-7.9,,2.6,290,34,1,1.52,0,,-3
119,수원,2018-01-12 13:00,-6.6,,1.4,270,35,1,1.61,0,,-3.3
119,수원,2018-01-12 14:00,-6,,2.6,230,35,1,1.54,0,,-2.1
119,수원,2018-01-12 15:00,-5.4,,2.2,290,32,1,1.31,0,,-2.1
119,수원,2018-01-12 16:00,-6.7,,1.3,250,31,1,.9,0,,-2.9
119,수원,2018-01-12 17:00,-6.9,,2.6,250,31,1,.39,0,,-3.4
119,수원,2018-01-12 18:00,-7.5,,.9,270,35,.2,.03,2,Sc,-3.8
119,수원,2018-01-12 19:00,-7.8,,.5,270,37,,,,,-3.9
119,수원,2018-01-12 20:00,-7.4,,.9,200,46,,,,,-3.6
119,수원,2018-01-12 21:00,-7.3,,.3,0,47,,,9,Sc,-3.5
119,수원,2018-01-12 22:00,-6.9,,1,160,49,,,9,Sc,-3.4
119,수원,2018-01-12 23:00,-6.9,,1.2,160,56,,,9,Sc,-3.3
119,수원,2018-01-13 00:00,-6.8,0,.7,180,57,,,9,Sc,-3.2
119,수원,2018-01-13 01:00,-6.7,,1.3,180,64,,,9,Sc,-3.1
119,수원,2018-01-13 02:00,-7,,2,180,76,,,9,Sc,-3.1
119,수원,2018-01-13 03:00,-7.3,0,1.8,180,84,,,9,Sc,-3
119,수원,2018-01-13 04:00,-7.1,,2,180,88,,,10,StNs,-2.8
119,수원,2018-01-13 05:00,-6.9,,1.6,180,89,,,10,StNs,-2.8
119,수원,2018-01-13 06:00,-6.8,.3,1.2,160,91,,,10,StNs,-2.6
119,수원,2018-01-13 07:00,-6.5,,2,90,87,,,10,StNs,-2.5
119,수원,2018-01-13 08:00,-6.3,,2,110,88,0,0,10,StNs,-2.4
119,수원,2018-01-13 09:00,-5.9,.4,1.5,90,90,0,.11,10,StNs,-2.1
119,수원,2018-01-13 10:00,-5.2,,1,110,86,0,.37,10,StNs,-1.8
119,수원,2018-01-13 11:00,-4.2,,1.4,70,84,0,.39,9,Sc,-1.5
119,수원,2018-01-13 12:00,-3.4,0,1.6,90,80,.1,.66,9,Sc,-1.1
119,수원,2018-01-13 13:00,-2.6,,1.3,70,82,0,.67,9,Sc,-.9
119,수원,2018-01-13 14:00,-2.1,,.8,160,81,0,.47,9,Sc,-.8
119,수원,2018-01-13 15:00,-.6,0,1.4,90,79,.4,.73,8,Sc,-.6
119,수원,2018-01-13 16:00,-.9,,1,70,78,.1,.45,8,Sc,-.7
119,수원,2018-01-13 17:00,-1.2,,1.4,90,78,0,.27,6,Sc,-.9
119,수원,2018-01-13 18:00,-2,,1.4,110,82,0,.02,2,Sc,-1.2
119,수원,2018-01-13 19:00,-2.8,,1,90,88,,,,,-1.5
119,수원,2018-01-13 20:00,-3.6,,1.5,110,90,,,,,-1.7
119,수원,2018-01-13 21:00,-3.4,,1.8,90,88,,,0,,-1.8
119,수원,2018-01-13 22:00,-4.2,,.9,90,92,,,,,-2
119,수원,2018-01-13 23:00,-4.7,,.9,70,96,,,,,-2.2
119,수원,2018-01-14 00:00,-3.3,,.8,90,94,,,9,Sc,-2
119,수원,2018-01-14 01:00,-2.5,,.6,110,89,,,,,-1.8
119,수원,2018-01-14 02:00,-2.6,,1.3,110,88,,,,,-1.8
119,수원,2018-01-14 03:00,-3.6,,1.8,70,92,,,2,Sc,-2.3
119,수원,2018-01-14 04:00,-4,,1.6,110,94,,,0,,-2.5
119,수원,2018-01-14 05:00,-5.6,,.9,140,98,,,0,,-2.7
119,수원,2018-01-14 06:00,-5.3,,1.7,110,96,,,0,,-2.8
119,수원,2018-01-14 07:00,-5.5,,1.5,140,96,,,0,,-3
119,수원,2018-01-14 08:00,-4.8,,1.3,70,97,0,0,7,Sc,-2.8
119,수원,2018-01-14 09:00,-2.4,,1.6,90,84,.4,.21,3,Sc,-2.6
119,수원,2018-01-14 10:00,-1.3,,2,90,78,1,.68,2,Ac,-2
119,수원,2018-01-14 11:00,.4,,2.8,90,72,.8,1.09,7,Sc,-1.2
119,수원,2018-01-14 12:00,1.9,,2,90,67,.4,.9,8,Sc,-.8
119,수원,2018-01-14 13:00,3.2,,2.7,160,62,.7,1.01,6,Sc,-.6
119,수원,2018-01-14 14:00,4.6,,3.2,160,54,.9,1.32,3,Sc,-.3
119,수원,2018-01-14 15:00,4.6,,3.2,180,55,1,1.19,2,Sc,-.2
119,수원,2018-01-14 16:00,4.3,,2.1,160,56,.9,.61,7,ScAc,-.2
119,수원,2018-01-14 17:00,4,,1.7,160,56,.9,.34,7,Sc,-.2
119,수원,2018-01-14 18:00,3.4,,1.6,160,59,0,.02,8,Sc,-.2
119,수원,2018-01-14 19:00,3.3,,1.7,140,59,,,,,-.3
119,수원,2018-01-14 20:00,2.9,,1,160,61,,,,,-.3
119,수원,2018-01-14 21:00,2.3,,.5,160,66,,,9,Sc,-.4
119,수원,2018-01-14 22:00,2,,0,0,68,,,,,-.4
