지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),지면온도(°C)
119,수원,2020-03-25 16:00,17.5,,3.5,290,52,.5,1.29,7,Cs,22.1
119,수원,2020-03-25 17:00,16.7,,3.8,270,57,.9,1.12,6,Ci,19.7
119,수원,2020-03-25 18:00,15.6,,3.6,320,59,0,.37,9,ScCs,15.9
119,수원,2020-03-25 19:00,14.4,,2,320,60,0,.04,9,,13
119,수원,2020-03-25 20:00,13.8,,2,290,61,,,9,,11.5
119,수원,2020-03-25 21:00,12.7,,.3,0,64,,,8,Cs,9.9
119,수원,2020-03-25 22:00,11.6,,.9,270,68,,,7,,8.7
119,수원,2020-03-25 23:00,10.9,,.9,250,72,,,8,,8
119,수원,2020-03-26 00:00,10.3,,.2,0,76,,,7,CsCi,7.4
119,수원,2020-03-26 01:00,8.9,,.6,50,81,,,8,,6.8
119,수원,2020-03-26 02:00,8.9,,.5,270,83,,,9,,6.5
119,수원,2020-03-26 03:00,8.2,,0,0,86,,,8,Ci,6
119,수원,2020-03-26 04:00,7.6,,.6,160,86,,,5,Ci,5.3
119,수원,2020-03-26 05:00,7.1,,.5,360,91,,,1,Ci,4.6
119,수원,2020-03-26 06:00,7,,0,0,91,,,0,,4.3
119,수원,2020-03-26 07:00,7.7,,.3,0,88,0,.01,0,,4.5
119,수원,2020-03-26 08:00,11.3,,.2,0,76,1,.47,4,Ci,7.2
119,수원,2020-03-26 09:00,14.3,,1.7,110,67,.3,.83,8,Ac,12.4
119,수원,2020-03-26 10:00,16.8,,2.1,160,55,.2,1.25,9,Ac,16.8
119,수원,2020-03-26 11:00,17.9,,2.9,160,56,.1,1.55,9,Ac,20.4
119,수원,2020-03-26 12:00,18.7,,3,140,53,0,1.54,10,As,22.3
119,수원,2020-03-26 13:00,19.5,,2.3,140,52,0,1.52,10,ScAs,23.2
119,수원,2020-03-26 14:00,20.1,,1.8,140,53,.2,1.54,10,ScAs,24.3
119,수원,2020-03-26 15:00,19.2,,2.7,200,60,0,.42,10,ScAs,19
119,수원,2020-03-26 16:00,17.9,,3.6,180,73,0,.21,10,StNs,17.1
119,수원,2020-03-26 17:00,16.4,,1,70,82,0,.13,10,ScAs,15.3
119,수원,2020-03-26 18:00,16.9,0,1.8,140,82,0,.12,10,ScAs,14.7
119,수원,2020-03-26 19:00,16.1,,2.6,140,88,0,0,10,,13.8
119,수원,2020-03-26 20:00,14.4,,.7,90,100,,,10,StNs,13.3
119,수원,2020-03-26 21:00,14.8,.1,2,90,100,,,10,ScAs,13
119,수원,2020-03-26 22:00,14.8,,1.6,90,100,,,10,StNs,12.8
119,수원,2020-03-26 23:00,14.1,,.9,50,100,,,10,StNs,12.6
119,수원,2020-03-27 00:00,13.9,4,.7,70,100,,,10,,12.6
119,수원,2020-03-27 01:00,13.8,,0,0,100,,,10,StNs,12.4
119,수원,2020-03-27 02:00,13.7,,0,0,100,,,10,StNs,12.3
119,수원,2020-03-27 03:00,13.6,5.4,1.2,320,100,,,10,StNs,12.4
119,수원,2020-03-27 04:00,13.6,,1.4,320,100,,,10,StNs,12.4
119,수원,2020-03-27 05:00,13,,1.6,340,100,,,10,StNs,12.1
119,수원,2020-03-27 06:00,12.6,2.2,3.1,290,100,,,9,ScAs,11.7
119,수원,2020-03-27 07:00,12.3,,1.8,290,100,0,0,10,ScAs,11.5
119,수원,2020-03-27 08:00,12.4,,2.3,320,100,0,.07,10,ScAs,11.8
119,수원,2020-03-27 09:00,11.6,,3.4,270,100,0,.21,10,ScAs,12.1
119,수원,2020-03-27 10:00,12.3,,2.7,270,100,0,.55,10,ScAs,13.6
119,수원,2020-03-27 11:00,12.2,,5.1,250,97,.2,1.23,10,ScAs,15.4
119,수원,2020-03-27 12:00,11.6,,5.2,250,89,0,1.46,9,ScAs,15.1
119,수원,2020-03-27 13:00,12.4,,5.6,250,81,.3,1.86,1,Sc,17.9
119,수원,2020-03-27 14:00,12.8,,5.2,270,72,1,2.93,0,,18.9
119,수원,2020-03-27 15:00,12.8,,5.8,270,69,1,2.67,0,,17.8
119,수원,2020-03-27 16:00,12.7,,6.1,270,65,1,2.15,0,,15.8
119,수원,2020-03-27 17:00,11.4,,6.9,270,66,1,1.49,1,Ci,13.1
119,수원,2020-03-27 18:00,10.4,,5.3,270,65,1,.75,2,Ci,9.6
119,수원,2020-03-27 19:00,8.8,,4.6,270,72,.4,.1,0,,7.3
119,수원,2020-03-27 20:00,9,,3.1,270,63,,,0,,6.2
119,수원,2020-03-27 21:00,8.8,,3.7,290,53,,,0,,5.2
119,수원,2020-03-27 22:00,8.2,,4.6,290,49,,,6,,4.5
119,수원,2020-03-27 23:00,7.3,,2.4,320,48,,,0,,3.6
119,수원,2020-03-28 00:00,7.3,,2.9,320,44,,,4,,3.3
119,수원,2020-03-28 01:00,7.6,,3.9,320,42,,,10,,3.3
119,수원,2020-03-28 02:00,7.5,,4,320,39,,,8,,3.1
119,수원,2020-03-28 03:00,6.7,,2.8,340,42,,,7,Ci,2.6
119,수원,2020-03-28 04:00,7.3,,4.3,340,32,,,8,Ci,2.6
119,수원,2020-03-28 05:00,6.4,,4.1,340,31,,,6,Ci,1.4
119,수원,2020-03-28 06:00,5.3,,3.1,320,39,,,3,Ci,.9
119,수원,2020-03-28 07:00,5,,2.3,320,40,0,.02,8,Ci,1.6
119,수원,2020-03-28 08:00,5.5,,2.7,320,39,0,.37,10,Cs,3.3
119,수원,2020-03-28 09:00,6.2,,3.7,340,34,0,.88,10,Cs,5.5
119,수원,2020-03-28 10:00,7.3,,2.8,340,35,0,1.29,10,Cs,8.6
119,수원,2020-03-28 11:00,8.4,,3.2,340,33,.8,1.79,10,Cs,11.9
119,수원,2020-03-28 12:00,9.4,,3.6,320,30,1,2.42,10,Cs,14.4
119,수원,2020-03-28 13:00,10.7,,3.6,290,31,1,2.75,8,Ci,16.3
119,수원,2020-03-28 14:00,11.1,,2.2,290,27,1,2.69,8,Ci,17.8
119,수원,2020-03-28 15:00,11.8,,3.5,340,26,1,2.46,8,Ci,18
119,수원,2020-03-28 16:00,11.6,,4.7,270,34,1,2.07,4,Ci,16.3
119,수원,2020-03-28 17:00,9.8,,5.1,270,43,1,1.3,8,Ci,12.5
119,수원,2020-03-28 18:00,9,,5,270,48,1,.66,9,Ci,9.2
119,수원,2020-03-28 19:00,8.2,,3.5,290,45,.6,.11,2,,6.2
119,수원,2020-03-28 20:00,7.1,,2.1,290,50,,,2,,4.5
119,수원,2020-03-28 21:00,6.9,,2.7,290,48,,,0,,3.5
119,수원,2020-03-28 22:00,6.1,,2.5,320,51,,,0,,2.7
119,수원,2020-03-28 23:00,5.4,,1.8,320,47,,,0,,1.9
119,수원,2020-03-29 00:00,4.4,,1.9,290,53,,,0,,1.3
119,수원,2020-03-29 01:00,2.7,,1.2,250,66,,,0,,.7
119,수원,2020-03-29 02:00,1.5,,1.1,250,72,,,0,,.2
119,수원,2020-03-29 03:00,1.5,,.2,0,71,,,0,,.3
119,수원,2020-03-29 04:00,.5,,.2,0,76,,,0,,0
119,수원,2020-03-29 05:00,.1,,.4,0,78,,,0,,-.1
119,수원,2020-03-29 06:00,-.9,,0,0,83,,,0,,-.2
119,수원,2020-03-29 07:00,-.1,,.5,320,83,.1,.03,0,,-.4
119,수원,2020-03-29 08:00,3.7,,.5,320,76,1,.55,0,,-.1
119,수원,2020-03-29 09:00,7.2,,3.3,90,54,1,1.32,0,,5.9
119,수원,2020-03-29 10:00,9.6,,2.7,140,54,1,2.05,0,,12.6
119,수원,2020-03-29 11:00,10.6,,1.5,200,52,1,2.64,0,,17.4
119,수원,2020-03-29 12:00,12.2,,1.8,160,46,1,2.95,0,,21.1
119,수원,2020-03-29 13:00,12.9,,2.2,140,41,1,3.2,0,,23.7
119,수원,2020-03-29 14:00,13.8,,1.7,160,39,1,3.06,0,,24.9
119,수원,2020-03-29 15:00,14.3,,2.5,250,37,1,2.62,4,Ci,23.9
119,수원,2020-03-29 16:00,15.2,,1.7,180,44,1,2.11,5,Ci,22.4
119,수원,2020-03-29 17:00,13.4,,3.6,290,52,1,1.32,5,Ci,17.4
119,수원,2020-03-29 18:00,11.6,,3.3,270,63,.8,.52,6,Ci,13.1
119,수원,2020-03-29 19:00,9.7,,3.6,270,59,.1,.08,7,,9.5
119,수원,2020-03-29 20:00,8.3,,1.4,270,62,,,6,,7.5
119,수원,2020-03-29 21:00,7.2,,.5,250,72,,,6,Ci,6.5
119,수원,2020-03-29 22:00,6.6,,1,250,77,,,4,,5.4
119,수원,2020-03-29 23:00,5.9,,.1,0,83,,,0,,4.4
119,수원,2020-03-30 00:00,5.7,,1,180,75,,,7,Ci,3.8
119,수원,2020-03-30 01:00,5.4,,.5,140,70,,,3,,3.2
119,수원,2020-03-30 02:00,3.5,,1.2,320,95,,,8,,2.9
119,수원,2020-03-30 03:00,3.2,,.8,250,93,,,5,Ac,2.7
119,수원,2020-03-30 04:00,2.6,,.6,290,95,,,1,Ac,2
119,수원,2020-03-30 05:00,2.2,,1,250,99,,,0,,1.2
119,수원,2020-03-30 06:00,2,,.9,290,100,,,0,,.6
119,수원,2020-03-30 07:00,2.2,,.5,320,100,.2,.04,0,,.8
119,수원,2020-03-30 08:00,6.1,,0,0,91,1,.5,0,,2.9
119,수원,2020-03-30 09:00,8.4,,.6,250,70,1,1.21,0,,8.6
119,수원,2020-03-30 10:00,9.9,,1.3,270,53,1,2.05,0,,14
119,수원,2020-03-30 11:00,11.3,,1.6,320,49,1,2.6,0,,18.9
119,수원,2020-03-30 12:00,13.4,,1.4,340,41,1,2.99,0,,22.8
119,수원,2020-03-30 13:00,14.5,,2.3,230,35,1,3.07,0,,25.2
119,수원,2020-03-30 14:00,14.8,,1.6,320,36,1,3,0,,26.2
119,수원,2020-03-30 15:00,15,,3.2,250,41,1,2.71,0,,24.9
119,수원,2020-03-30 16:00,15.1,,2.9,270,42,1,2.18,0,,22.8
119,수원,2020-03-30 17:00,14.3,,3.5,290,41,1,1.5,0,,19.1
119,수원,2020-03-30 18:00,12.7,,3.1,270,42,1,.73,0,,13.8
119,수원,2020-03-30 19:00,10,,2.4,270,56,.6,.14,0,,9.9
119,수원,2020-03-30 20:00,7.5,,2.4,250,68,,,0,,7.4
119,수원,2020-03-30 21:00,6.5,,1.9,250,74,,,0,,6
119,수원,2020-03-30 22:00,5.7,,1.5,250,81,,,1,,5
119,수원,2020-03-30 23:00,5.5,,.4,0,86,,,5,,4.3
119,수원,2020-03-31 00:00,4.8,,.6,230,89,,,4,,3.5
119,수원,2020-03-31 01:00,4.3,,1.3,110,92,,,0,,2.9
119,수원,2020-03-31 02:00,3.4,,2,320,98,,,2,,2.5
119,수원,2020-03-31 03:00,3,,1.3,250,98,,,2,Ci,2.1
119,수원,2020-03-31 04:00,3.2,,1.3,90,91,,,0,,1.7
119,수원,2020-03-31 05:00,2.2,,0,0,92,,,2,Ci,1.3
119,수원,2020-03-31 06:00,2.1,,.3,0,93,,,0,,.8
119,수원,2020-03-31 07:00,2.5,,.5,290,96,.1,.05,2,Ci,1.1
119,수원,2020-03-31 08:00,5.7,,.7,270,83,1,.59,2,Ci,3.5
119,수원,2020-03-31 09:00,9.3,,.7,200,68,1,1.32,2,Ci,9.1
119,수원,2020-03-31 10:00,11.9,,1.1,110,40,1,1.99,0,,15.1
119,수원,2020-03-31 11:00,14.3,,1.4,360,34,1,2.64,2,Ci,20.3
119,수원,2020-03-31 12:00,15.9,,1.6,290,37,1,3.07,7,Ci,25.4
119,수원,2020-03-31 13:00,16.6,,1.9,360,37,1,2.94,6,Ci,25.9
119,수원,2020-03-31 14:00,16.8,,3.5,270,40,1,2.79,6,Ci,26.4
119,수원,2020-03-31 15:00,16.8,,4.1,290,43,1,2.42,5,Ci,24.7
119,수원,2020-03-31 16:00,15.7,,3.6,290,42,.9,1.68,9,Cs,21
119,수원,2020-03-31 17:00,15.4,,3.4,270,37,.7,1.17,7,CsCi,18.6
119,수원,2020-03-31 18:00,13.5,,1.9,270,52,.1,.43,9,CsCi,14.5
119,수원,2020-03-31 19:00,11.3,,2.1,250,56,0,.06,10,,11.5
119,수원,2020-03-31 20:00,10.7,,.9,270,60,,,9,,9.8
119,수원,2020-03-31 21:00,9.1,,2.2,250,77,,,6,Ci,8.4
119,수원,2020-03-31 22:00,8.8,,.7,250,80,,,8,,7.9
119,수원,2020-03-31 23:00,8.4,,.9,230,84,,,10,,7.8
119,수원,2020-04-01 00:00,8.4,,1,250,84,,,8,,7.4
119,수원,2020-04-01 01:00,8.8,,1.5,320,82,,,10,,7.4
119,수원,2020-04-01 02:00,9.2,,1,180,81,,,10,,7.4
119,수원,2020-04-01 03:00,8.8,,.5,140,85,,,9,Ci,7.1
119,수원,2020-04-01 04:00,8.4,,.9,110,82,,,9,Ci,6.7
119,수원,2020-04-01 05:00,9.5,,1.3,340,66,,,9,Ci,6.3
119,수원,2020-04-01 06:00,10,,2.1,320,56,,,9,Ci,6.3
119,수원,2020-04-01 07:00,9.8,,1.5,290,55,0,0,10,ScCs,6.6
119,수원,2020-04-01 08:00,10.6,,2.8,290,51,0,.24,10,Cs,7.9
119,수원,2020-04-01 09:00,11.8,,2.6,290,46,0,.64,10,Cs,10.6
119,수원,2020-04-01 10:00,12.6,,3.6,290,44,.1,1.17,10,Cs,13.9
119,수원,2020-04-01 11:00,14,,2.9,320,44,.9,1.92,7,Cs,18.2
119,수원,2020-04-01 12:00,16.2,,3.2,270,42,1,2.63,1,Ci,23
119,수원,2020-04-01 13:00,16,,5.3,250,52,1,2.85,0,,24.4
119,수원,2020-04-01 14:00,14.9,,6.3,270,51,1,2.81,0,,23.6
119,수원,2020-04-01 15:00,13.9,,6.7,270,48,1,2.59,0,,22
119,수원,2020-04-01 16:00,12.8,,6.2,270,47,1,2.13,0,,20
119,수원,2020-04-01 17:00,11.7,,5.4,270,54,1,1.52,0,,16.9
119,수원,2020-04-01 18:00,11.5,,4.3,270,46,1,.73,0,,12.8
119,수원,2020-04-01 19:00,10.3,,4.4,270,55,.4,.11,0,,9.6
119,수원,2020-04-01 20:00,9,,3.8,270,71,,,2,,8.1
119,수원,2020-04-01 21:00,9.7,,2.6,50,68,,,0,,7.6
119,수원,2020-04-01 22:00,8,,2.5,50,72,,,0,,6.5
119,수원,2020-04-01 23:00,6.9,,1.4,20,78,,,0,,5.4
119,수원,2020-04-02 00:00,6.7,,1.1,360,76,,,0,,4.6
119,수원,2020-04-02 01:00,5.4,,.3,0,81,,,7,,3.7
119,수원,2020-04-02 02:00,4.4,,1.3,340,88,,,0,,3
119,수원,2020-04-02 03:00,4.2,,1.8,320,89,,,0,,2.5
119,수원,2020-04-02 04:00,2.7,,1,320,95,,,2,Ci,2
119,수원,2020-04-02 05:00,3,,.8,250,93,,,0,,1.5
119,수원,2020-04-02 06:00,2.7,,1.3,250,94,,,3,Ci,1.1
119,수원,2020-04-02 07:00,3.6,,1.5,140,92,.1,.06,0,,1.6
119,수원,2020-04-02 08:00,6.1,,1.4,180,82,1,.58,0,,4.1
119,수원,2020-04-02 09:00,8.1,,1.3,180,73,1,1.24,0,,9.1
119,수원,2020-04-02 10:00,9.7,,1.9,200,67,1,1.95,0,,14.8
119,수원,2020-04-02 11:00,12.6,,1.4,200,54,1,2.47,0,,20
119,수원,2020-04-02 12:00,14.1,,2.6,230,40,1,2.69,3,Ci,22.8
119,수원,2020-04-02 13:00,14.5,,3.4,290,42,1,2.59,5,Ci,23.6
119,수원,2020-04-02 14:00,14.2,,4.3,290,32,1,2.77,4,Ci,24.1
119,수원,2020-04-02 15:00,14.4,,4.4,290,39,1,2.59,6,Ci,23.6
119,수원,2020-04-02 16:00,13.4,,3.7,290,47,1,1.79,6,Ci,20.4
119,수원,2020-04-02 17:00,12.3,,3.6,290,56,1,1.13,7,Ci,17.1
119,수원,2020-04-02 18:00,11.8,,2.2,270,49,.1,.5,6,Ci,13.7
119,수원,2020-04-02 19:00,11.2,,1.6,270,44,0,.05,5,,10.8
119,수원,2020-04-02 20:00,9.4,,2.1,270,65,,,3,,8.9
119,수원,2020-04-02 21:00,8.2,,1.7,270,78,,,5,Cc,7.9
119,수원,2020-04-02 22:00,8,,1.8,270,76,,,3,,6.9
119,수원,2020-04-02 23:00,6.6,,.3,0,84,,,4,,5.4
119,수원,2020-04-03 00:00,5.7,,.9,270,88,,,0,,4.4
119,수원,2020-04-03 01:00,5.3,,.5,250,94,,,7,,3.6
119,수원,2020-04-03 02:00,4.6,,.1,0,97,,,0,,3.1
119,수원,2020-04-03 03:00,4,,.4,0,100,,,1,Sc,2.6
119,수원,2020-04-03 04:00,4.5,,1.7,110,100,,,4,Sc,2.9
119,수원,2020-04-03 05:00,4.4,,1.5,140,100,,,8,Sc,2.9
119,수원,2020-04-03 06:00,5.6,,.8,160,100,,,9,Sc,5
119,수원,2020-04-03 07:00,6.1,,.4,0,100,0,.02,7,Sc,5.7
119,수원,2020-04-03 08:00,6.8,,1.5,250,96,.1,.33,7,Sc,7.6
119,수원,2020-04-03 09:00,7.9,,1.9,230,89,.7,1.11,4,Sc,11
119,수원,2020-04-03 10:00,10.3,,1.4,110,77,1,1.87,2,Sc,16.4
119,수원,2020-04-03 11:00,11.9,,1.8,230,67,1,2.45,0,,20.9
119,수원,2020-04-03 12:00,13.7,,4.1,250,51,1,3,0,,24.1
119,수원,2020-04-03 13:00,14.8,,3.6,270,43,1,3.22,0,,26.3
119,수원,2020-04-03 14:00,14.8,,4.5,290,43,1,3.09,0,,26.3
119,수원,2020-04-03 15:00,14.5,,4.6,290,37,1,2.85,0,,25.1
119,수원,2020-04-03 16:00,14.5,,4.5,290,52,1,2.24,0,,23
119,수원,2020-04-03 17:00,13.9,,3.9,270,47,1,1.53,0,,19.7
119,수원,2020-04-03 18:00,12.5,,3.6,270,52,1,.79,0,,14.6
119,수원,2020-04-03 19:00,10.4,,2.4,270,63,.5,.14,0,,10.7
119,수원,2020-04-03 20:00,8.8,,1.3,270,78,,,0,,8.5
119,수원,2020-04-03 21:00,7.9,,.3,0,81,,,0,,6.9
119,수원,2020-04-03 22:00,7.6,,1.2,110,81,,,0,,6
119,수원,2020-04-03 23:00,7.1,,.8,250,83,,,0,,5.1
119,수원,2020-04-04 00:00,6.5,,.4,0,85,,,0,,4.6
119,수원,2020-04-04 01:00,6.2,,.3,0,95,,,0,,4.2
119,수원,2020-04-04 02:00,6.6,,1.3,200,99,,,6,,4
119,수원,2020-04-04 03:00,6,,2.2,160,98,,,0,,3.8
119,수원,2020-04-04 04:00,5.3,,2.4,160,100,,,0,,3.7
119,수원,2020-04-04 05:00,4.9,,1.8,140,100,,,0,,3.3
119,수원,2020-04-04 06:00,4.8,,1.7,140,100,,,0,,3.1
119,수원,2020-04-04 07:00,5.2,,1.6,140,100,0,.04,0,,3.9
119,수원,2020-04-04 08:00,8,,.2,0,99,.2,.45,0,,6.6
119,수원,2020-04-04 09:00,10.1,,3.2,320,81,1,1.15,3,Ci,10.7
119,수원,2020-04-04 10:00,11.1,,5,320,45,1,1.99,0,,14.7
119,수원,2020-04-04 11:00,11.8,,4.3,290,38,1,2.58,0,,19.3
119,수원,2020-04-04 12:00,12.5,,4.1,290,34,1,3.08,0,,22.7
119,수원,2020-04-04 13:00,12.6,,4,270,31,1,3.26,0,,25.1
119,수원,2020-04-04 14:00,13.1,,5.5,270,29,1,3.17,0,,24.8
119,수원,2020-04-04 15:00,12.7,,5.6,320,29,1,2.82,0,,23.2
119,수원,2020-04-04 16:00,11.5,,7.5,270,37,1,2.34,0,,19.7
119,수원,2020-04-04 17:00,11.2,,6.1,270,33,1,1.62,0,,16.5
119,수원,2020-04-04 18:00,10.7,,5.3,290,26,1,.82,0,,12.2
119,수원,2020-04-04 19:00,9.5,,4.6,320,28,.5,.15,0,,8.6
119,수원,2020-04-04 20:00,8.6,,4.4,320,29,,,0,,6.6
119,수원,2020-04-04 21:00,8.1,,4.6,320,30,,,0,,5.9
119,수원,2020-04-04 22:00,7,,3.7,320,38,,,0,,4.9
119,수원,2020-04-04 23:00,6.4,,1.5,320,39,,,0,,3.7
119,수원,2020-04-05 00:00,6.1,,2.1,340,41,,,0,,3.1
119,수원,2020-04-05 01:00,5.9,,3.1,340,40,,,0,,3
119,수원,2020-04-05 02:00,5.2,,2.7,320,41,,,0,,2.3
119,수원,2020-04-05 03:00,4.5,,2.1,320,40,,,0,,1.5
119,수원,2020-04-05 04:00,3.5,,2,320,40,,,0,,.7
119,수원,2020-04-05 05:00,3.2,,3.5,320,41,,,0,,.6
119,수원,2020-04-05 06:00,2.3,,1.8,320,43,,,0,,-.3
119,수원,2020-04-05 07:00,2.8,,1.8,320,40,.5,.09,0,,.2
119,수원,2020-04-05 08:00,4.4,,1.9,290,37,1,.69,0,,2.4
119,수원,2020-04-05 09:00,6.2,,1.9,290,33,1,1.45,0,,8.5
119,수원,2020-04-05 10:00,7.7,,1.2,270,32,1,2.19,0,,14.9
119,수원,2020-04-05 11:00,8.9,,3,230,32,1,2.77,0,,19.7
119,수원,2020-04-05 12:00,9.9,,3.2,270,32,1,3.09,0,,23.3
119,수원,2020-04-05 13:00,11,,3.8,270,38,1,3.26,0,,25.3
119,수원,2020-04-05 14:00,10.9,,4.1,270,40,1,3.14,0,,27.2
119,수원,2020-04-05 15:00,11.1,,4.6,290,42,1,2.82,0,,26.4
119,수원,2020-04-05 16:00,10.9,,4.9,290,40,1,2.28,0,,23.2
119,수원,2020-04-05 17:00,10.7,,4.4,290,45,1,1.6,0,,19.3
119,수원,2020-04-05 18:00,9.3,,4.5,270,62,1,.82,0,,12.8
119,수원,2020-04-05 19:00,7.9,,2.3,270,65,.6,.16,0,,8.1
119,수원,2020-04-05 20:00,6.6,,1.7,250,75,,,0,,6
119,수원,2020-04-05 21:00,6.2,,.8,250,76,,,0,,4.3
119,수원,2020-04-05 22:00,4.6,,.4,0,82,,,0,,3.1
119,수원,2020-04-05 23:00,4.7,,.9,160,87,,,0,,2.4
119,수원,2020-04-06 00:00,4.1,,1.6,160,88,,,0,,1.8
119,수원,2020-04-06 01:00,3.4,,1.2,140,89,,,0,,1.5
119,수원,2020-04-06 02:00,3,,.9,140,91,,,0,,.7
119,수원,2020-04-06 03:00,2.7,,1.6,140,92,,,0,,.5
119,수원,2020-04-06 04:00,2.1,,1.5,110,97,,,0,,0
119,수원,2020-04-06 05:00,2.3,,1.7,160,97,,,0,,-.2
119,수원,2020-04-06 06:00,1.2,,.7,110,100,,,0,,-.7
119,수원,2020-04-06 07:00,2.7,,1.1,140,95,.4,.1,0,,0
119,수원,2020-04-06 08:00,4.4,,2.1,140,88,1,.72,0,,3.3
119,수원,2020-04-06 09:00,6.6,,1.6,160,80,1,1.4,3,Ci,9.4
119,수원,2020-04-06 10:00,9.7,,1.4,110,60,1,2.16,2,Ci,17.4
119,수원,2020-04-06 11:00,11.9,,2.2,230,55,1,2.69,0,,23.5
119,수원,2020-04-06 12:00,13.4,,2.9,250,45,1,2.98,3,Ci,27.7
119,수원,2020-04-06 13:00,14.2,,3.5,270,42,1,3.1,2,Ci,29.8
119,수원,2020-04-06 14:00,14.9,,3.2,290,42,1,3.12,2,Ci,31.4
119,수원,2020-04-06 15:00,14.4,,4.8,290,50,1,2.71,2,Ci,28.1
119,수원,2020-04-06 16:00,13.3,,4.7,290,46,1,2.22,5,Ci,24.8
119,수원,2020-04-06 17:00,12.8,,4.4,290,40,1,1.48,6,Ci,20
119,수원,2020-04-06 18:00,11.8,,3.3,290,42,.8,.71,6,Ci,13.8
119,수원,2020-04-06 19:00,9.8,,4.4,270,65,0,.1,7,,10.3
119,수원,2020-04-06 20:00,8.6,,2.5,250,68,,,9,,8.4
119,수원,2020-04-06 21:00,8.4,,3.1,290,75,,,9,Ci,7.6
119,수원,2020-04-06 22:00,7.8,,1.4,270,86,,,8,,6.7
119,수원,2020-04-06 23:00,7.2,,.8,270,86,,,8,,5.9
119,수원,2020-04-07 00:00,6.9,,.4,0,87,,,8,,5.6
119,수원,2020-04-07 01:00,6.9,,1,140,87,,,9,,4.9
119,수원,2020-04-07 02:00,5.4,,.7,250,90,,,7,,3.8
119,수원,2020-04-07 03:00,5,,.9,290,97,,,4,Ci,3.2
119,수원,2020-04-07 04:00,4.2,,.4,0,100,,,0,,2.5
119,수원,2020-04-07 05:00,4.5,,1.1,140,91,,,0,,2.2
119,수원,2020-04-07 06:00,4.7,,1.1,110,85,,,6,Ci,2.2
119,수원,2020-04-07 07:00,5.1,,1.8,140,85,0,.06,2,Sc,3.6
119,수원,2020-04-07 08:00,7,,.9,140,82,.1,.46,2,Sc,6.7
119,수원,2020-04-07 09:00,8.6,,1.2,90,80,1,1.04,3,St,11.5
119,수원,2020-04-07 10:00,10.4,,.7,200,77,1,1.64,3,St,17.4
119,수원,2020-04-07 11:00,12.9,,2.4,180,72,1,2.27,0,,23.1
119,수원,2020-04-07 12:00,15,,2.8,290,66,1,2.7,2,Sc,27.3
119,수원,2020-04-07 13:00,16.3,,3.3,270,62,1,2.78,0,,29.3
119,수원,2020-04-07 14:00,16.4,,4.5,270,56,1,2.72,0,,29.4
119,수원,2020-04-07 15:00,16.7,,4,270,58,1,2.45,0,,28.8
119,수원,2020-04-07 16:00,15.5,,4.8,270,60,1,2.01,0,,25
119,수원,2020-04-07 17:00,14.5,,4.7,270,68,1,1.35,0,,20.5
119,수원,2020-04-07 18:00,12.6,,3.8,270,76,1,.64,0,,15.1
119,수원,2020-04-07 19:00,10.5,,3.3,270,86,0,.11,0,,11
119,수원,2020-04-07 20:00,9.5,,2.9,270,84,0,0,0,,8.7
119,수원,2020-04-07 21:00,8.6,,1.5,250,81,,,0,,6.9
119,수원,2020-04-07 22:00,7.7,,.8,290,81,,,0,,5.5
119,수원,2020-04-07 23:00,6.6,,.7,360,85,,,0,,4.1
119,수원,2020-04-08 00:00,5.8,,1.1,250,84,,,0,,3.2
119,수원,2020-04-08 01:00,5.4,,1.9,270,82,,,0,,2.8
119,수원,2020-04-08 02:00,5.2,,2,270,71,,,0,,2.3
119,수원,2020-04-08 03:00,5.3,,1,290,64,,,0,,1.6
119,수원,2020-04-08 04:00,5.5,,1.5,290,63,,,0,,1.4
119,수원,2020-04-08 05:00,4.4,,1.2,270,69,,,0,,.8
119,수원,2020-04-08 06:00,4.5,,1.1,290,68,,,0,,.5
119,수원,2020-04-08 07:00,5.6,,1,290,66,.5,.11,0,,1.4
119,수원,2020-04-08 08:00,8,,4.2,290,55,1,.77,0,,4.5
119,수원,2020-04-08 09:00,9.6,,4.1,290,40,1,1.54,0,,10.5
119,수원,2020-04-08 10:00,11.3,,5.6,290,30,1,2.22,0,,16.5
119,수원,2020-04-08 11:00,12.2,,4.6,320,30,1,2.8,0,,22.2
119,수원,2020-04-08 12:00,13.4,,3.9,320,28,1,3.1,0,,26.3
119,수원,2020-04-08 13:00,13.3,,5.4,320,31,1,3.26,0,,27.4
119,수원,2020-04-08 14:00,13.5,,5.8,270,41,1,3.13,0,,27.4
119,수원,2020-04-08 15:00,13.1,,5.7,270,39,1,2.81,0,,26.1
119,수원,2020-04-08 16:00,13,,5.5,270,33,1,2.27,0,,23.8
119,수원,2020-04-08 17:00,12.4,,5.6,290,39,1,1.58,0,,19.5
119,수원,2020-04-08 18:00,11.1,,5.3,270,50,1,.84,0,,13.6
119,수원,2020-04-08 19:00,9.8,,4.3,270,57,.7,.17,0,,9.2
119,수원,2020-04-08 20:00,8.7,,3.6,270,67,0,0,0,,7.2
119,수원,2020-04-08 21:00,7.6,,2.6,270,73,,,0,,5.9
119,수원,2020-04-08 22:00,6.6,,1.7,230,80,,,0,,4.5
